job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI04390,Data Scientist,126016,EUR,Mid-level,Freelance,Netherlands,Large,Netherlands,Remote,"Scala, AWS, Java, Hadoop",Associate,3,Telecommunications,2025-04-19,2025-05-29,1162,8.6,Algorithmic Solutions
AI04391,Head of AI,70995,USD,Senior-level,Contract,Israel,Small,Israel,Hybrid,"Kubernetes, GCP, Computer Vision, MLOps, Scala",Bachelor,6,Telecommunications,2024-05-04,2024-06-02,595,8.3,Future Systems
AI04392,Head of AI,88371,USD,Mid-level,Contract,Austria,Large,United States,Remote,"Kubernetes, Deep Learning, R, MLOps",PhD,4,Transportation,2025-01-11,2025-03-23,1908,6.5,AI Innovations
AI04393,Data Scientist,76120,USD,Entry-level,Freelance,Denmark,Medium,Denmark,Hybrid,"R, Java, Deep Learning, SQL, Tableau",Associate,0,Telecommunications,2024-10-28,2024-11-24,1293,8.7,DataVision Ltd
AI04394,AI Software Engineer,81554,USD,Senior-level,Full-Time,Finland,Small,Finland,Remote,"Hadoop, Linux, R",Bachelor,9,Manufacturing,2024-08-25,2024-10-09,2491,6.5,TechCorp Inc
AI04395,Data Analyst,64945,EUR,Entry-level,Contract,Germany,Small,Germany,Hybrid,"Hadoop, Kubernetes, SQL",Master,0,Government,2024-02-21,2024-04-22,2202,7.4,Autonomous Tech
AI04396,Deep Learning Engineer,170760,USD,Executive,Part-Time,Israel,Medium,Israel,Remote,"NLP, Kubernetes, Python",Bachelor,19,Manufacturing,2024-01-24,2024-02-21,1959,7.8,DeepTech Ventures
AI04397,AI Research Scientist,55611,USD,Entry-level,Contract,Singapore,Medium,Singapore,Onsite,"Scala, GCP, Spark, Deep Learning",Associate,0,Energy,2024-12-18,2025-01-06,780,9.6,Cloud AI Solutions
AI04398,AI Software Engineer,47575,USD,Entry-level,Freelance,Japan,Medium,Japan,Onsite,"Spark, Deep Learning, Scala",PhD,0,Retail,2024-05-29,2024-06-18,1714,5.0,DataVision Ltd
AI04399,Research Scientist,122286,USD,Senior-level,Part-Time,Ireland,Large,Ireland,Hybrid,"TensorFlow, Kubernetes, Mathematics",Master,6,Real Estate,2024-09-25,2024-10-14,1821,9.6,DataVision Ltd
AI04401,AI Software Engineer,57244,GBP,Entry-level,Freelance,United Kingdom,Medium,United Kingdom,Onsite,"Kubernetes, Tableau, Linux, Java, MLOps",Associate,1,Media,2024-05-21,2024-07-23,1855,7.8,AI Innovations
AI04402,Machine Learning Engineer,89029,USD,Senior-level,Freelance,South Korea,Small,Netherlands,Remote,"Python, Deep Learning, Git, MLOps, NLP",PhD,8,Automotive,2024-06-21,2024-08-22,2428,9.8,Advanced Robotics
AI04403,AI Software Engineer,165795,EUR,Executive,Full-Time,Netherlands,Large,Netherlands,Onsite,"Scala, MLOps, SQL, GCP, AWS",Bachelor,12,Manufacturing,2025-01-14,2025-02-05,1012,9.9,Future Systems
AI04404,Deep Learning Engineer,81942,GBP,Entry-level,Part-Time,United Kingdom,Medium,United Kingdom,Hybrid,"TensorFlow, Hadoop, Kubernetes",Associate,0,Media,2024-11-28,2025-01-08,1426,5.8,Predictive Systems
AI04405,Machine Learning Researcher,51190,USD,Entry-level,Contract,India,Small,Sweden,Hybrid,"Python, TensorFlow, MLOps, Mathematics",Bachelor,0,Telecommunications,2024-03-15,2024-05-22,1747,6.7,Advanced Robotics
AI04406,Autonomous Systems Engineer,68702,USD,Senior-level,Part-Time,Ireland,Small,Switzerland,Hybrid,"Python, Scala, R",PhD,5,Real Estate,2024-08-27,2024-10-01,1935,7.2,Neural Networks Co
AI04407,NLP Engineer,62881,USD,Mid-level,Full-Time,Japan,Medium,Japan,Hybrid,"PyTorch, Java, Hadoop, Scala",PhD,2,Real Estate,2024-02-01,2024-03-06,2456,9.3,Machine Intelligence Group
AI04408,Robotics Engineer,115416,USD,Mid-level,Part-Time,United States,Small,South Korea,Hybrid,"Statistics, Java, GCP, Mathematics",Bachelor,4,Government,2025-03-15,2025-04-29,1312,7.8,Predictive Systems
AI04409,Head of AI,141895,USD,Senior-level,Full-Time,Norway,Medium,Norway,Hybrid,"TensorFlow, Spark, Git",Associate,7,Retail,2025-04-11,2025-04-25,607,9.0,Cloud AI Solutions
AI04410,AI Product Manager,105530,USD,Senior-level,Part-Time,Japan,Medium,Japan,Onsite,"R, Python, Git",Master,6,Real Estate,2024-09-19,2024-10-29,950,5.4,Predictive Systems
AI04411,Data Analyst,159151,USD,Senior-level,Freelance,Singapore,Large,Singapore,Remote,"Kubernetes, Scala, Azure, Hadoop",Master,7,Gaming,2024-02-21,2024-04-23,2128,8.0,Quantum Computing Inc
AI04412,Autonomous Systems Engineer,121597,USD,Mid-level,Full-Time,Switzerland,Large,Denmark,Onsite,"Docker, Spark, Azure",Bachelor,2,Manufacturing,2024-07-11,2024-09-06,657,8.4,Quantum Computing Inc
AI04413,AI Architect,155325,USD,Executive,Contract,South Korea,Large,South Korea,Remote,"Azure, MLOps, Kubernetes, Deep Learning",Associate,14,Gaming,2024-04-19,2024-05-28,2376,7.5,Cloud AI Solutions
AI04414,Machine Learning Engineer,45330,USD,Entry-level,Contract,Austria,Small,Austria,Onsite,"SQL, GCP, PyTorch",Associate,1,Consulting,2024-06-11,2024-07-19,943,9.4,Smart Analytics
AI04415,AI Architect,105155,USD,Executive,Full-Time,China,Medium,China,Remote,"Spark, Tableau, Linux, Deep Learning, Mathematics",PhD,16,Education,2024-04-13,2024-05-23,2263,8.3,Algorithmic Solutions
AI04416,Deep Learning Engineer,253344,USD,Executive,Part-Time,Australia,Large,Australia,Remote,"Java, AWS, MLOps, SQL",Associate,12,Automotive,2024-11-09,2025-01-11,2456,5.3,TechCorp Inc
AI04417,Autonomous Systems Engineer,206645,USD,Executive,Full-Time,Denmark,Small,Denmark,Hybrid,"Tableau, Mathematics, Python, NLP, Computer Vision",Associate,15,Government,2025-01-27,2025-03-05,1887,8.4,Advanced Robotics
AI04418,AI Product Manager,63853,USD,Mid-level,Full-Time,Canada,Small,Canada,Onsite,"Deep Learning, Scala, Computer Vision, AWS, GCP",PhD,3,Healthcare,2024-06-15,2024-08-01,2227,9.2,Digital Transformation LLC
AI04419,AI Architect,88665,USD,Senior-level,Freelance,Israel,Small,Israel,Remote,"SQL, PyTorch, GCP",Master,9,Finance,2025-01-04,2025-02-15,1415,9.4,Smart Analytics
AI04420,Data Engineer,243831,USD,Executive,Freelance,Norway,Small,Norway,Remote,"R, Mathematics, Deep Learning, Git",PhD,11,Consulting,2024-08-13,2024-09-23,953,7.1,Cloud AI Solutions
AI04421,AI Architect,133016,EUR,Senior-level,Contract,Netherlands,Small,Japan,Remote,"R, Docker, MLOps, Hadoop",Associate,9,Retail,2024-07-29,2024-10-04,1353,6.8,TechCorp Inc
AI04422,AI Software Engineer,90249,EUR,Entry-level,Contract,Netherlands,Large,Austria,Onsite,"PyTorch, Spark, Tableau",Associate,1,Technology,2024-09-23,2024-12-02,513,5.8,Smart Analytics
AI04423,AI Research Scientist,135626,EUR,Senior-level,Contract,Netherlands,Medium,Netherlands,Hybrid,"Azure, Python, Computer Vision",PhD,6,Manufacturing,2024-04-29,2024-06-16,501,7.3,Advanced Robotics
AI04424,Research Scientist,110952,EUR,Senior-level,Contract,Germany,Medium,Germany,Onsite,"R, TensorFlow, Spark, Deep Learning",Associate,9,Healthcare,2024-05-29,2024-07-31,1310,8.8,AI Innovations
AI04425,AI Consultant,134791,USD,Mid-level,Freelance,Switzerland,Small,Switzerland,Onsite,"Azure, Python, Deep Learning",Master,4,Government,2024-08-09,2024-09-28,1393,9.1,Autonomous Tech
AI04426,Research Scientist,73792,USD,Entry-level,Full-Time,Sweden,Medium,Sweden,Onsite,"Java, SQL, GCP, AWS",Associate,1,Government,2024-09-01,2024-11-04,867,8.1,AI Innovations
AI04427,AI Product Manager,46731,USD,Entry-level,Full-Time,Australia,Small,China,Remote,"R, Hadoop, NLP, Deep Learning, Kubernetes",Master,1,Technology,2025-04-10,2025-05-20,1513,5.9,DataVision Ltd
AI04428,Principal Data Scientist,71848,USD,Entry-level,Part-Time,Switzerland,Small,Switzerland,Hybrid,"Data Visualization, R, Kubernetes, Azure, Tableau",Bachelor,0,Consulting,2024-10-01,2024-12-05,1278,5.1,Advanced Robotics
AI04429,Deep Learning Engineer,99051,USD,Executive,Full-Time,Japan,Medium,China,Remote,"PyTorch, Computer Vision, Linux, Python",Bachelor,11,Energy,2024-08-05,2024-09-12,1819,9.6,DataVision Ltd
AI04430,Data Engineer,123068,USD,Senior-level,Freelance,Sweden,Medium,Ireland,Onsite,"Docker, PyTorch, GCP, SQL",Bachelor,8,Healthcare,2024-06-26,2024-09-05,657,8.3,DataVision Ltd
AI04431,Data Analyst,159394,USD,Executive,Contract,Japan,Large,Ireland,Onsite,"Python, SQL, Tableau, Git, Data Visualization",Associate,12,Education,2024-04-19,2024-05-18,2443,8.5,Digital Transformation LLC
AI04432,AI Architect,44078,USD,Entry-level,Contract,India,Small,India,Hybrid,"Java, R, AWS, Statistics",Master,0,Telecommunications,2024-09-30,2024-11-25,1901,8.3,Algorithmic Solutions
AI04433,Head of AI,62156,USD,Entry-level,Contract,Sweden,Small,Germany,Remote,"Deep Learning, NLP, Spark",Associate,1,Gaming,2024-08-05,2024-10-04,1768,6.6,AI Innovations
AI04434,Computer Vision Engineer,94914,USD,Senior-level,Full-Time,Israel,Small,Israel,Remote,"R, Computer Vision, NLP",Associate,5,Healthcare,2025-02-12,2025-03-08,2065,5.2,DataVision Ltd
AI04435,AI Product Manager,69642,USD,Mid-level,Full-Time,Austria,Large,Austria,Remote,"Mathematics, Java, Statistics, R, Data Visualization",Bachelor,3,Consulting,2025-03-09,2025-04-07,2082,7.4,TechCorp Inc
AI04436,AI Product Manager,116823,USD,Mid-level,Contract,Switzerland,Medium,France,Onsite,"Linux, Scala, Deep Learning, Mathematics, Docker",Bachelor,4,Automotive,2024-08-22,2024-09-06,841,5.0,Autonomous Tech
AI04437,AI Software Engineer,218860,EUR,Executive,Part-Time,France,Medium,France,Hybrid,"Linux, SQL, Kubernetes",Associate,18,Consulting,2025-01-08,2025-01-27,2445,9.3,AI Innovations
AI04438,Head of AI,157264,USD,Executive,Contract,Japan,Small,Japan,Remote,"Tableau, Kubernetes, Git, TensorFlow, NLP",Master,14,Media,2025-02-27,2025-03-28,753,5.6,DeepTech Ventures
AI04439,AI Specialist,56476,USD,Entry-level,Freelance,Japan,Large,China,Hybrid,"NLP, Computer Vision, MLOps",Bachelor,0,Finance,2024-02-04,2024-04-17,1417,5.9,TechCorp Inc
AI04440,Computer Vision Engineer,77719,EUR,Mid-level,Part-Time,France,Small,France,Onsite,"SQL, MLOps, PyTorch",Bachelor,2,Education,2024-12-05,2025-01-28,1678,8.7,Algorithmic Solutions
AI04441,Principal Data Scientist,152666,EUR,Executive,Part-Time,Netherlands,Medium,India,Remote,"SQL, Git, PyTorch",Master,14,Education,2024-04-13,2024-05-16,1742,8.3,TechCorp Inc
AI04442,Data Engineer,88100,USD,Mid-level,Contract,Sweden,Small,Sweden,Remote,"Statistics, Kubernetes, R, Computer Vision",Master,2,Education,2025-03-04,2025-04-18,2445,8.1,Cognitive Computing
AI04443,AI Consultant,85131,GBP,Entry-level,Part-Time,United Kingdom,Large,United Kingdom,Remote,"Python, R, Git, Azure",PhD,1,Technology,2024-03-02,2024-04-13,558,8.8,Predictive Systems
AI04444,Head of AI,132671,EUR,Executive,Contract,Netherlands,Small,Japan,Onsite,"Java, R, Mathematics",Master,15,Retail,2025-01-04,2025-03-03,1456,9.8,AI Innovations
AI04445,NLP Engineer,51089,USD,Entry-level,Full-Time,Canada,Medium,Canada,Onsite,"Computer Vision, Scala, Linux, PyTorch, Statistics",Bachelor,0,Technology,2025-04-27,2025-07-09,1647,5.0,Quantum Computing Inc
AI04446,AI Software Engineer,63879,USD,Entry-level,Part-Time,Austria,Large,Austria,Remote,"GCP, Linux, Scala, Tableau, TensorFlow",Bachelor,1,Real Estate,2024-01-07,2024-02-19,1598,7.3,Cloud AI Solutions
AI04447,ML Ops Engineer,118554,USD,Senior-level,Full-Time,South Korea,Large,South Korea,Remote,"R, Git, Kubernetes",Bachelor,6,Finance,2024-01-19,2024-03-12,1861,9.6,Digital Transformation LLC
AI04448,AI Product Manager,80531,USD,Senior-level,Part-Time,China,Small,Switzerland,Onsite,"TensorFlow, Git, Java, Azure",Associate,7,Healthcare,2024-08-17,2024-09-03,782,6.3,DataVision Ltd
AI04450,AI Specialist,44149,USD,Entry-level,Freelance,India,Small,India,Remote,"Hadoop, R, Python, PyTorch, AWS",Master,0,Manufacturing,2024-09-10,2024-10-04,1908,9.2,Digital Transformation LLC
AI04451,Head of AI,92711,USD,Entry-level,Contract,United States,Large,France,Remote,"Mathematics, Git, Java, Data Visualization, Linux",Master,1,Education,2025-01-18,2025-02-15,1017,9.8,Cloud AI Solutions
AI04452,Data Scientist,85870,EUR,Mid-level,Part-Time,Germany,Large,Japan,Hybrid,"Hadoop, Linux, NLP, Deep Learning, PyTorch",Associate,2,Telecommunications,2024-02-29,2024-04-22,631,7.8,Predictive Systems
AI04453,Robotics Engineer,93716,USD,Entry-level,Part-Time,Singapore,Large,Singapore,Onsite,"Spark, MLOps, Python, Mathematics",Associate,1,Real Estate,2024-06-03,2024-06-26,1273,7.1,Machine Intelligence Group
AI04454,AI Specialist,143776,USD,Senior-level,Full-Time,United States,Medium,United States,Hybrid,"Python, Linux, TensorFlow",Bachelor,7,Real Estate,2025-04-29,2025-07-06,761,5.7,Advanced Robotics
AI04455,ML Ops Engineer,69070,USD,Senior-level,Contract,Austria,Small,Canada,Remote,"PyTorch, SQL, R, Scala, GCP",Bachelor,5,Healthcare,2024-01-09,2024-02-09,1486,9.1,Machine Intelligence Group
AI04456,Machine Learning Researcher,93926,USD,Senior-level,Full-Time,Japan,Large,Japan,Hybrid,"Computer Vision, Scala, Hadoop, SQL",Associate,6,Media,2025-04-14,2025-05-10,1095,9.9,Advanced Robotics
AI04457,Machine Learning Researcher,99084,USD,Senior-level,Contract,Austria,Medium,Austria,Onsite,"Statistics, Hadoop, Python, Computer Vision",Master,6,Technology,2024-01-12,2024-03-12,2089,6.6,Advanced Robotics
AI04458,AI Product Manager,167899,EUR,Executive,Part-Time,France,Small,France,Onsite,"Spark, Docker, SQL",PhD,13,Education,2024-11-21,2025-01-05,1943,6.5,DeepTech Ventures
AI04459,Autonomous Systems Engineer,81205,USD,Entry-level,Full-Time,Singapore,Medium,Singapore,Onsite,"Python, Git, Mathematics, TensorFlow",Associate,0,Healthcare,2024-05-02,2024-07-05,1444,6.0,Quantum Computing Inc
AI04460,Deep Learning Engineer,133950,USD,Senior-level,Contract,United States,Small,France,Remote,"NLP, Git, Spark, Scala, Python",Bachelor,9,Consulting,2024-02-23,2024-05-03,2085,8.0,Autonomous Tech
AI04461,Data Scientist,155816,USD,Executive,Full-Time,South Korea,Large,South Korea,Onsite,"Mathematics, Java, NLP, PyTorch, AWS",Associate,16,Telecommunications,2024-02-10,2024-03-10,1875,5.8,Autonomous Tech
AI04462,ML Ops Engineer,148868,USD,Executive,Contract,India,Large,India,Hybrid,"Kubernetes, Git, Tableau, Java",PhD,19,Real Estate,2024-02-16,2024-03-22,927,9.1,Future Systems
AI04463,AI Specialist,68853,EUR,Entry-level,Part-Time,Germany,Medium,Germany,Hybrid,"Deep Learning, Tableau, AWS, TensorFlow",Master,1,Consulting,2024-01-24,2024-04-04,2204,5.8,Neural Networks Co
AI04464,ML Ops Engineer,33854,USD,Entry-level,Part-Time,China,Small,China,Hybrid,"Python, Tableau, SQL",PhD,0,Retail,2024-03-17,2024-05-14,893,9.3,Neural Networks Co
AI04465,Machine Learning Researcher,80830,EUR,Mid-level,Full-Time,France,Medium,Switzerland,Onsite,"Git, Docker, Tableau, Statistics",Master,3,Technology,2024-07-03,2024-07-31,914,6.2,Machine Intelligence Group
AI04466,Machine Learning Engineer,78824,USD,Mid-level,Contract,Singapore,Small,United States,Hybrid,"TensorFlow, AWS, PyTorch, Kubernetes, Deep Learning",PhD,2,Telecommunications,2024-01-24,2024-03-16,2206,5.1,Autonomous Tech
AI04467,Machine Learning Engineer,53725,USD,Mid-level,Part-Time,Austria,Medium,Austria,Hybrid,"SQL, Java, Deep Learning, Scala, Git",Associate,4,Gaming,2025-04-26,2025-05-10,1581,5.6,Autonomous Tech
AI04468,AI Product Manager,72774,USD,Entry-level,Contract,Canada,Medium,Canada,Remote,"Data Visualization, R, Docker, NLP",Associate,0,Gaming,2024-09-29,2024-10-23,1694,7.3,Predictive Systems
AI04469,AI Consultant,53796,EUR,Entry-level,Freelance,Netherlands,Small,Netherlands,Onsite,"Docker, Scala, Hadoop, Data Visualization",Master,0,Gaming,2024-07-17,2024-08-05,970,6.7,DeepTech Ventures
AI04470,Machine Learning Researcher,53350,USD,Entry-level,Full-Time,Sweden,Medium,Sweden,Remote,"PyTorch, Azure, GCP, MLOps, NLP",Bachelor,1,Consulting,2024-06-30,2024-07-25,1810,7.4,Machine Intelligence Group
AI04471,Machine Learning Researcher,98392,USD,Entry-level,Part-Time,Switzerland,Small,Switzerland,Hybrid,"Hadoop, Python, Mathematics, Deep Learning, Statistics",Bachelor,1,Retail,2024-08-04,2024-10-09,1918,5.4,Cloud AI Solutions
AI04472,AI Product Manager,134162,GBP,Senior-level,Freelance,United Kingdom,Small,Denmark,Onsite,"Azure, R, MLOps, Linux",Master,7,Real Estate,2024-10-31,2024-11-29,2215,5.9,Algorithmic Solutions
AI04473,AI Consultant,67892,USD,Senior-level,Contract,China,Small,South Korea,Hybrid,"Mathematics, SQL, NLP, Java, PyTorch",Master,6,Government,2024-08-28,2024-09-12,2026,6.6,DeepTech Ventures
AI04474,NLP Engineer,89992,USD,Entry-level,Part-Time,Norway,Large,Norway,Hybrid,"Hadoop, Python, Data Visualization, Scala",Bachelor,0,Energy,2024-02-06,2024-02-20,1825,6.8,AI Innovations
AI04475,Data Analyst,118129,EUR,Senior-level,Full-Time,France,Small,France,Onsite,"Git, SQL, NLP",Associate,5,Energy,2024-10-13,2024-11-04,975,9.8,DeepTech Ventures
AI04476,AI Specialist,94980,USD,Entry-level,Full-Time,Switzerland,Small,Switzerland,Onsite,"Kubernetes, PyTorch, NLP, R, Azure",Associate,1,Transportation,2025-02-13,2025-03-04,1161,6.1,Future Systems
AI04477,Machine Learning Engineer,67519,USD,Mid-level,Part-Time,South Korea,Medium,South Korea,Hybrid,"MLOps, Data Visualization, Spark",Bachelor,2,Government,2024-11-19,2025-01-25,2368,8.2,Digital Transformation LLC
AI04478,ML Ops Engineer,200376,USD,Senior-level,Contract,Switzerland,Large,Austria,Remote,"TensorFlow, R, GCP, Java",PhD,9,Consulting,2024-03-26,2024-04-24,713,5.1,DeepTech Ventures
AI04479,Computer Vision Engineer,71734,USD,Entry-level,Freelance,Norway,Small,Norway,Remote,"Deep Learning, R, Docker, AWS",PhD,1,Government,2025-01-14,2025-02-14,1712,5.2,DeepTech Ventures
AI04480,Robotics Engineer,96034,USD,Entry-level,Freelance,United States,Large,United States,Onsite,"Tableau, Python, Java, Deep Learning, GCP",Bachelor,1,Technology,2025-03-16,2025-05-23,2438,7.4,Autonomous Tech
AI04481,Data Engineer,71674,USD,Mid-level,Contract,India,Large,India,Hybrid,"Git, PyTorch, Mathematics",Bachelor,3,Consulting,2024-08-26,2024-09-22,1199,6.6,AI Innovations
AI04482,Autonomous Systems Engineer,157432,USD,Senior-level,Full-Time,Denmark,Small,Denmark,Onsite,"SQL, Java, Spark",Associate,9,Transportation,2024-01-28,2024-03-30,1219,9.3,Advanced Robotics
AI04483,AI Research Scientist,192368,EUR,Executive,Freelance,France,Small,France,Remote,"Kubernetes, Statistics, Python, TensorFlow, Docker",Associate,17,Technology,2025-02-26,2025-04-23,1651,5.3,Cloud AI Solutions
AI04484,AI Specialist,65376,USD,Senior-level,Contract,Israel,Small,Israel,Hybrid,"Mathematics, Statistics, Python, GCP, Java",Master,6,Consulting,2025-03-09,2025-04-12,1522,7.0,Algorithmic Solutions
AI04485,Computer Vision Engineer,83812,EUR,Mid-level,Part-Time,Netherlands,Small,Netherlands,Hybrid,"Scala, Spark, Python, TensorFlow, R",Associate,4,Consulting,2024-06-24,2024-07-27,781,5.7,DataVision Ltd
AI04486,AI Product Manager,68869,USD,Mid-level,Part-Time,South Korea,Large,Finland,Hybrid,"Python, Kubernetes, Hadoop",Bachelor,2,Gaming,2024-10-12,2024-11-10,563,6.3,DeepTech Ventures
AI04487,Head of AI,60742,USD,Mid-level,Full-Time,Ireland,Small,Denmark,Hybrid,"Scala, Deep Learning, SQL",Associate,2,Automotive,2025-02-14,2025-04-11,620,6.4,TechCorp Inc
AI04488,AI Product Manager,97081,USD,Senior-level,Full-Time,South Korea,Small,South Korea,Hybrid,"SQL, NLP, Azure",Associate,7,Transportation,2024-11-10,2024-12-04,1839,5.4,Quantum Computing Inc
AI04489,AI Specialist,63954,USD,Entry-level,Full-Time,Ireland,Large,Ireland,Remote,"Python, Scala, Deep Learning, GCP, Spark",Master,0,Manufacturing,2024-07-06,2024-08-29,1499,7.2,Machine Intelligence Group
AI04490,Research Scientist,183294,USD,Executive,Full-Time,India,Large,India,Hybrid,"R, GCP, Scala, Hadoop",Bachelor,18,Gaming,2025-03-07,2025-04-06,570,8.5,Smart Analytics
AI04491,Deep Learning Engineer,43955,USD,Entry-level,Full-Time,India,Small,Canada,Onsite,"TensorFlow, NLP, Tableau",Associate,1,Healthcare,2024-06-02,2024-07-29,1595,9.5,DataVision Ltd
AI04492,AI Product Manager,239601,USD,Executive,Full-Time,United States,Small,United States,Hybrid,"Java, Computer Vision, Linux, Deep Learning",Bachelor,13,Real Estate,2024-02-06,2024-03-30,855,9.0,TechCorp Inc
AI04493,AI Architect,54266,USD,Entry-level,Full-Time,South Korea,Medium,South Korea,Onsite,"PyTorch, Linux, NLP, Data Visualization",Bachelor,1,Technology,2024-03-26,2024-05-13,2274,6.5,Smart Analytics
AI04494,Data Analyst,71676,EUR,Entry-level,Full-Time,Germany,Medium,Germany,Hybrid,"Python, Spark, Linux, Scala, SQL",Associate,1,Telecommunications,2024-09-29,2024-10-29,1963,8.5,TechCorp Inc
AI04495,Deep Learning Engineer,64423,USD,Mid-level,Freelance,Japan,Small,Japan,Remote,"Kubernetes, Azure, Python, GCP",Associate,2,Healthcare,2024-07-13,2024-09-20,777,8.3,Machine Intelligence Group
